knows	word	id	lfpm10r	log_rt
FALSE	libling	KT177	-1.946	-0.3136291382142742
TRUE	ifjít	sr752q	-3.092	0.01932702384033002
FALSE	rekvizit	KT352	-1.973	0.5883420661938121
TRUE	orront	KT385	-2.057	0.17172393317718548
FALSE	bajadér	KT213	-1.417	0.33396910642576894
TRUE	hálózsák	KT275	-0.037	-0.5429012572385359
TRUE	reform	KT125	0.936	-0.32883745586323276
TRUE	színpad	KT298	1.058	-0.4133360024944502
TRUE	nagyszámú	KT158	0.902	-0.2802629954325409
FALSE	donhuán	KT398	-2.472	0.017446913510002653
TRUE	nagyszámú	KT115	0.902	-0.39853169983604725
FALSE	móringol	KT338	-2.967	0.3091817882876349
TRUE	pereg	KT196	0.061	-0.47089202375497313
TRUE	fürkész	KT350	-0.829	-0.26618154098292984
FALSE	ifjít	K131	-3.092	-0.004992441550168811
TRUE	tarol	KT171	-0.219	-0.43330918135057306
TRUE	bajuszfű	N1IXL7	-2.967	0.5066218000679665
TRUE	rakódik	7425	0.094	-0.24638019309050474
TRUE	kislány	7414	1.415	-0.23045143908569565
FALSE	rotor	KT180	-0.054	0.7333145608667124
TRUE	lejmol	KT256	-2.031	-0.040087889044036915
TRUE	sziszeg	KT139	-0.745	-0.32869853038747443
TRUE	püffeszt	KT115	-3.87	-0.3265476486760234
FALSE	káder	NRL120	-0.593	0.4274874921271063
TRUE	fürkész	KT155	-0.829	0.33024215566041587
TRUE	nukleon	KT102	-1.266	0.3767123475942898
FALSE	infimum	NRL120	-2.339	-0.2016267078811425
FALSE	cugehőr	KT256	-2.916	-0.03051591012244326
TRUE	csapdáz	VJQ01Q	-3.268	0.3129879116145652
TRUE	gyülemlik	KT348	-1.145	0.09831022063002057
TRUE	puritán	MMIID7	0.459	-0.4988970528221167
TRUE	skubizik	KT360	-3.171	-0.33263759825392875
TRUE	irány	191	1.373	-0.4091870259747068
FALSE	kvéker	KT271	-1.672	-0.1592595411971775
FALSE	mimézis	DBNR1J	-1.054	0.40397065864143
TRUE	piláf	KT346	-1.262	0.20911359007225466
FALSE	svábtök	KT172	-3.87	0.31168176210083476
TRUE	ellenfél	B7E5K3	1.362	-0.5393622818656637
TRUE	selypít	KT385	-1.452	0.3049410261661889
FALSE	lejmol	KT246	-2.031	-0.35568257934280034
TRUE	glükóz	kt353	0.41	-0.4535162961964435
TRUE	olaj	KT213	1.54	-0.7107105167928255
TRUE	kondenzcsík	KT172	-1.009	0.3034692958440662
TRUE	heveny	B60SSE	0.516	-0.25637722262625684
TRUE	viszkózus	KT255	-0.482	0.2949357011683176
TRUE	reform	KT325	0.936	-0.23200772227183739
FALSE	kontrapunkt	KT225	-1.743	0.17479329037316516
TRUE	derít	KT212	0.012	-0.2899980856742958
TRUE	derít	B7E5K3	0.012	0.11750299643834951
FALSE	diviz	KT312	-2.569	0.5719734028148713
TRUE	árus	KT311	-0.422	0.5413848962525724
TRUE	glosszáz	7404	-3.569	-0.020616058059137323
TRUE	tropikus	KT223	-0.563	0.4026745515038086
TRUE	bajadér	KT159	-1.417	1.3356548003837914
TRUE	csontdarab	KT317	-1.165	-0.14230692811172554
TRUE	időszak	KT152	1.939	-0.479730784951353
FALSE	dádá	KT251	-1.428	0.3421702577358618
FALSE	krakéler	KT281	-1.411	0.2691030462503929
TRUE	neoprén	KT352	-0.057	-0.2574762303946833
TRUE	piktogram	KT210	-0.278	-0.3072659235797826
FALSE	kvéker	KA125	-1.672	0.07263689064316758
TRUE	végbél	W6AC09	0.305	-0.36067579383375825
TRUE	népszerű	KT278	1.814	-0.4549495131946255
TRUE	iszlám	KT304	1.246	-0.1831779228106379
TRUE	neoprén	KT358	-0.057	-0.009489886873682123
TRUE	pohár	7406	1.388	-0.5942072327050039
TRUE	csüggeszt	7423	-1.753	-0.29840603581473146
TRUE	végbél	KT266	0.305	-0.33407511202148
TRUE	kencéz	KT388	-3.569	0.14149956227368804
TRUE	régész	7402	0.538	-0.12205464599141723
FALSE	piláf	KT377	-1.262	0.1982933264261065
FALSE	diffamál	7402	-3.393	0.303461913278011
TRUE	dipeptid	7411	-1.46	0.32190594726144983
TRUE	puritán	KT207	0.459	0.17138699174368582
TRUE	kurtít	KT287	-2.237	-0.04742185075221411
TRUE	űrlap	KT377	1.015	-0.3526544654675512
TRUE	fajansz	KT225	-0.829	-0.10647224451051576
TRUE	olaj	KT373	1.54	-0.5707260287412214
TRUE	glosszáz	7421	-3.569	0.4625351847217934
TRUE	jármű	KT223	1.595	0.24423162662061226
TRUE	nárcisz	KT345	-0.25	0.10471130500695816
TRUE	puritán	7403	0.459	0.17244797299586956
TRUE	törköly	KT334	-0.572	1.0875884150968969
FALSE	komál	KT240	-2.031	0.31645537209215846
TRUE	csengettyű	KT267	-0.622	-0.5267179064515453
TRUE	tábornagy	KT287	-0.321	-0.2648448385196515
TRUE	tábornagy	7405	-0.321	-0.3036556399629509
TRUE	luftballon	KT366	-1.821	-0.26657963664745127
TRUE	gerencsér	KT366	-1.63	0.15837460366424885
TRUE	nukleon	7401	-1.266	0.18137944645049578
TRUE	reform	KT363	0.936	0.4157223226787071
FALSE	diffamál	KT365	-3.393	-0.5808547461482503
FALSE	kurzivál	KT225	-3.092	0.11332868530700704
TRUE	dádá	7421	-1.428	0.03161009496836789
TRUE	délceg	B7E5K3	-0.228	-0.17944370179325797
TRUE	transzplantál	KT176	-3.092	0.14050948897454588
TRUE	ausztrál	KT174	1.198	0.15363483251314944
TRUE	kondenzcsík	YA1VAL	-1.009	0.3852624007906635
TRUE	bélyeg	KT203	0.274	-0.6069786586658633
FALSE	kollapszus	K131	-1.065	0.08564085491515885
TRUE	végbél	KT213	0.305	0.6824097399516089
TRUE	reform	KT350	0.936	-0.48741024924709164
TRUE	testnedv	KT321	-0.969	-0.22475109273856125
TRUE	nárcisz	KT282	-0.25	-0.26276184349588816
TRUE	lakotthely	KT264	-2.472	0.7661699212039361
FALSE	petél	LE7VM2	-3.092	-0.1054771891300559
TRUE	grafikon	KT393	0.471	-0.2919913440399371
TRUE	horizont	KT350	0.296	-0.18192363599445127
TRUE	példakép	KT328	0.329	-0.377409862824163
FALSE	lakotthely	KT203	-2.472	0.5157594324563362
TRUE	templomoz	KT119	-3.092	-0.43593462492665436
TRUE	közhely	KA108	0.426	-0.19662942795043237
FALSE	kurzivál	KT330	-3.092	0.3717256122639067
TRUE	tenger	KT395	1.456	-0.5131366253669098
TRUE	törékeny	7414	0.894	-0.07903238493278332
TRUE	fajansz	KT198	-0.829	0.09188614253537454
TRUE	gerencsér	KT375	-1.63	0.24929071528644783
FALSE	döföl	KT153	-2.724	-0.07008453856724116
TRUE	gyülemlik	KT370	-1.145	-0.0903186582825998
FALSE	viszkózus	MMIID7	-0.482	-0.05181974872979601
FALSE	donhuán	7410	-2.472	0.3694095140524384
TRUE	század	KT330	2.036	0.07717861006005879
TRUE	igény	KT125	1.885	-0.5126355940918476
TRUE	ion	KA123	0.155	-0.12678278719764854
TRUE	régész	KT388	0.538	0.3763795272130634
TRUE	farkasbab	KT196	-2.154	0.4641836006875206
TRUE	szokik	KT394	-0.316	-0.16105529525312046
FALSE	hübrisz	KT267	-0.863	-0.14237610632200692
TRUE	bacon	KT350	0.189	-0.6866483437668931
TRUE	kurzív	KT205	-0.736	-0.038335505064974
TRUE	kitin	KT119	-0.946	-0.4524387980857371
TRUE	hajlik	KT199	0.575	-0.9137938516755418
TRUE	törékeny	KT278	0.894	-0.2747131996973288
TRUE	forrpont	KT141	-1.542	0.907492137521423
TRUE	fertilis	KA127	-1.185	-0.24590053843684864
TRUE	rövid	KT358	2.339	-0.5234719187998055
TRUE	régész	KT174	0.538	0.16008446859936434
FALSE	glosszáz	LE7VM2	-3.569	-0.360238428471794
TRUE	pohár	VJQ01Q	1.388	-0.26333423473644546
TRUE	beton	KT226	1.056	-0.2880554755401475
TRUE	koenzim	KT388	0.003	-0.4170317444796315
TRUE	kurtít	KT197	-2.237	0.18497220739729034
FALSE	hidegház	KT391	-2.509	1.3695652058519519
TRUE	közhely	KT340	0.426	0.6491952930307558
TRUE	változik	KT107	1.765	-0.5124936808668
TRUE	komplex	KT319	1.745	-0.4849467232243382
TRUE	koenzim	sr752q	0.003	-0.08859626858209418
TRUE	tangózik	KT102	-1.78	-0.05873141506349217
TRUE	puritán	KT296	0.459	0.1278037710792381
TRUE	űrlap	KA125	1.015	0.27487794839941776
TRUE	közhely	kt353	0.426	-0.449354302239801
FALSE	bajuszfű	D5SW7M	-2.967	0.9474870276254669
TRUE	hidroxid	KT373	-0.536	-0.1852638811844242
TRUE	sziszeg	E5RQ3M	-0.745	-0.24948752636791288
FALSE	diviz	KT197	-2.569	0.27614578462111333
TRUE	csapdáz	KA116	-3.268	0.14100030572461522
TRUE	árus	KT224	-0.422	0.08098072925733119
TRUE	század	7412	2.036	0.22504174859731324
TRUE	beton	KT210	1.056	-0.5467723688465321
TRUE	svábtök	KT384	-3.87	0.34786424346786904
TRUE	nárcisz	KA109	-0.25	-0.5632072290373863
FALSE	fertilis	KA123	-1.185	0.0992750366215859
FALSE	vabank	KT305	-2.247	-0.0959218668521785
FALSE	törköly	KT278	-0.572	0.18297550963004464
TRUE	turné	7402	0.819	-0.3930574030779836
FALSE	rekvizit	KT224	-1.973	-0.04519613049919391
TRUE	nárcisz	KT327	-0.25	-0.12443007837816597
TRUE	űrlap	7409	1.015	0.5686151717160423
TRUE	extrém	KT216	1.384	-0.5533330656201538
TRUE	ausztrál	KT388	1.198	-0.26787944515561907
TRUE	százalék	KT210	1.899	-0.02952665276383138
FALSE	viszonvád	E5RQ3M	-2.163	0.3384809320704928
TRUE	nagybeteg	KT256	-0.276	-0.5039410436316263
TRUE	ómagyar	YW0LUV	-0.441	-0.4567715605649552
TRUE	bajuszfű	KT216	-2.967	0.1981785016281972
TRUE	ború	KT228	-0.485	-0.44471022155443946
TRUE	referál	KT222	-0.432	-0.242071561199914
TRUE	szegény	KT127	1.681	0.373785224513196
TRUE	csüggeszt	KT216	-1.753	-0.1609202080992255
TRUE	töredék	AVH37D	0.316	0.34513815033492745
FALSE	káder	KT179	-0.593	-0.009353608979815745
FALSE	kurzivál	MMIID11	-3.092	0.371563556432436
TRUE	bizmut	KT323	-0.988	-0.17114425615940174
TRUE	igény	KT311	1.885	-0.37858464647165285
FALSE	petél	KT321	-3.092	1.1631508098093188
TRUE	templomoz	KT139	-3.092	0.14225448567371082
FALSE	koenzim	NRL120	0.003	-0.1385726499049806
TRUE	forgórész	7436	-0.244	-0.3618310711223285
TRUE	alfél	B7E5K3	-2.365	0.4327851602536855
TRUE	hidegház	KT198	-2.509	-0.21758403409165833
TRUE	pereg	KT278	0.061	-0.534017488119524
TRUE	pereg	KT372	0.061	-0.35202150243775393
TRUE	kislány	KT126	1.415	-0.5208759596195021
FALSE	infimum	KT334	-2.339	0.024438921899048387
TRUE	közhely	P99PEK	0.426	-0.6951491832305708
TRUE	viszkózus	KA130	-0.482	-0.05051465024094319
TRUE	csengettyű	KT345	-0.622	0.2429461786286507
TRUE	szegény	KT196	1.681	-0.45643213993164955
FALSE	lalláz	KT351	-3.268	0.6135004361526835
TRUE	darab	KT330	2.044	-0.6065017038286523
FALSE	nukleon	KT324	-1.266	0.24899061919795465
TRUE	alkalom	191	1.587	-0.2909273324519662
TRUE	kúpol	KT327	-1.906	-0.6851790109107305
TRUE	csüggeszt	KT383	-1.753	-0.47067585522679806
TRUE	skubizik	KT199	-3.171	0.5300398426898023
TRUE	grafikon	KT374	0.471	0.3245731510391919
TRUE	színpad	KT199	1.058	-0.6273594400219575
TRUE	mítosz	KT387	0.619	-0.4775520470018047
TRUE	nyersarany	KT194	-2.548	-0.15862065557776206
TRUE	biliárd	KT213	-0.011	-0.5186058109573038
TRUE	viszonvád	KT308	-2.163	0.7799233215929825
FALSE	rámáz	KT159	-3.171	1.0104857446573003
TRUE	barát	KT295	1.221	-0.07253843486472854
TRUE	tarol	KT398	-0.219	-0.8451335375577835
FALSE	kurtít	MMIID2	-2.237	-0.15758992057484728
TRUE	ion	UVH3U2	0.155	-0.4557063245448882
TRUE	konverzál	KT352	-2.967	-0.37396644104881055
TRUE	viszkózus	HOVD76	-0.482	-0.29441133002636793
TRUE	lélek	7424	1.694	-0.2695802370643898
FALSE	viszonvád	VVIBD1	-2.163	0.06477599295018904
FALSE	arzénsav	AVH37D	-2.408	0.2307029072882164
TRUE	arzénsav	KT107	-2.408	0.32714314133273587
FALSE	vabank	KT280	-2.247	0.6043651459735854
FALSE	káder	KT260	-0.593	0.37778211211041474
TRUE	fürkész	KA129	-0.829	-0.6325131470229047
TRUE	lágyék	KT280	-0.685	-0.23225367276202635
TRUE	közhely	7433	0.426	-0.018775155350652772
FALSE	bajadér	7417	-1.417	0.1655144384775551
TRUE	bolgár	KT240	1.03	-0.5703987153009287
TRUE	csüggeszt	KT223	-1.753	0.20991240449777265
TRUE	fürkész	KT240	-0.829	-0.19123314732476232
TRUE	igény	MMIIE12	1.885	-0.6141511745096713
TRUE	eszköz	KT333	1.983	-0.25458906977534806
TRUE	hajlik	KT349	0.575	-0.3662564142576152
FALSE	donhuán	KA108	-2.472	-0.3655210989041084
FALSE	vabank	KT330	-2.247	0.19301006397628237
FALSE	lazúroz	KT268	-3.569	0.31715834702241863
TRUE	kollapszus	KT382	-1.065	0.06634002246842173
TRUE	mellényzseb	KT363	-1.973	-0.035010787383483885
FALSE	árus	KT309	-0.422	0.002007982652834012
FALSE	piláf	KT308	-1.262	0.568156356208603
TRUE	gyülemlik	K131	-1.145	-0.02765900803349744
TRUE	csüggedez	KT176	-2.756	-0.1972869822342503
TRUE	glükóz	KT226	0.41	-0.09091535126231447
TRUE	század	KA108	2.036	0.19891233226486696
FALSE	aggófű	KT385	-1.365	0.06661604914976284
TRUE	gyapot	YA1VAL	-0.198	-0.27312192112041955
TRUE	abszint	DBNR1J	-0.659	0.2875895681732277
TRUE	glükóz	KT290	0.41	-0.07558059439137015
FALSE	kurzivál	KT256	-3.092	0.13584995268427918
FALSE	truccol	KT341	-2.694	0.29470113116291413
TRUE	eszköz	KT159	1.983	-0.568242894648238
FALSE	libling	KT296	-1.946	0.7839837322472694
TRUE	iszlám	KT254	1.246	-0.22353112639375408
FALSE	svábtök	KT280	-3.87	0.7886028043338549
TRUE	kitin	7403	-0.946	0.09487372093337114
TRUE	örmény	7424	0.795	-0.129653208220077
TRUE	hatalom	KT394	1.658	-0.37892785644937527
FALSE	kontrapunkt	KT205	-1.743	0.5573245937276105
TRUE	anorák	KT202	-1.335	-0.6601573775333069
TRUE	lejmol	KA109	-2.031	-0.4274040157879934
TRUE	példakép	7401	0.329	-0.5654490181674862
TRUE	kondenzcsík	KT305	-1.009	0.3035320453476815
TRUE	igény	KT264	1.885	-0.627837082122592
FALSE	magmatit	7401	-2.666	0.06861613387479466
TRUE	lépték	KT260	0.16	0.33635080067304934
TRUE	reform	KT341	0.936	0.11623072031282619
FALSE	lazúroz	KT288	-3.569	0.15555398050365027
TRUE	töredék	KT251	0.316	0.34358970439007447
TRUE	szempont	KT288	1.61	-0.2665731091613012
TRUE	transzplantál	KT220	-3.092	0.36762823693121505
TRUE	alkalom	KT308	1.587	-0.5077802654839626
TRUE	karakter	KT288	1.43	-0.462448243186414
TRUE	rekvizit	KT210	-1.973	0.15801178753079181
TRUE	komoly	P99PEK	2.29	-1.0817551716018585
TRUE	kislány	KT289	1.415	-0.5084617531125516
FALSE	viszonvád	7428	-2.163	0.6165900580437015
TRUE	újgazdag	7406	-0.337	-0.19991542519526784
FALSE	kurzivál	KT379	-3.092	-0.22479491405448473
TRUE	karakter	KT119	1.43	-0.188766279475749
FALSE	viszonvád	YW0LUV	-2.163	0.22922899737594746
TRUE	fajansz	KA130	-0.829	0.48389728880909066
FALSE	kurtít	7419	-2.237	-0.30672219056305
TRUE	darab	KT392	2.044	-0.313841259957642
FALSE	ifjít	KT102	-3.092	0.5868445545890052
FALSE	kurzivál	KT174	-3.092	0.7478200078850594
FALSE	kurtít	E5RQ3M	-2.237	-0.037722635759630356
TRUE	csüggedez	KT196	-2.756	0.4226761448389436
TRUE	fürkész	KT288	-0.829	-0.005108023681416147
TRUE	csapdáz	7423	-3.268	0.6703901934373501
FALSE	áradmány	KT365	-2.64	-0.24911541932059927
TRUE	törődik	KT377	0.7	-0.4539491941972611
TRUE	ion	KT208	0.155	-0.6638117042024728
TRUE	szilikát	KT266	-0.363	0.03440142671730164
TRUE	tartalom	Kt187	1.71	-0.6399002955451442
TRUE	hidegház	RFW9WS	-2.509	1.276503211347902
FALSE	kontrapunkt	KT390	-1.743	0.09162612931260614
FALSE	infimum	KT380	-2.339	0.5870030246142242
TRUE	csontdarab	DBNR1J	-1.165	0.06509930137154506
TRUE	régész	KT324	0.538	-0.15531552463075576
TRUE	sziszeg	sr752q	-0.745	-0.3526260091986646
TRUE	viszkózus	W6AC09	-0.482	0.8244714517837816
TRUE	törődik	7416	0.7	-0.3652256832875271
TRUE	örmény	KA123	0.795	-0.22870272495274607
TRUE	hidegház	KT205	-2.509	-0.1977194987180114
TRUE	csapdáz	KT395	-3.268	0.28413328291625184
TRUE	extrém	KT245	1.384	-0.6382992114985895
FALSE	diviz	7410	-2.569	-0.17481778078246268
TRUE	ómagyar	KT345	-0.441	-0.04216664812501379
TRUE	reagál	KA123	1.189	-0.44456202889755086
TRUE	bélyeg	KT398	0.274	0.13234318698771974
TRUE	grafikon	7411	0.471	-0.4339263129719395
TRUE	fajansz	D5SW7M	-0.829	0.3159487781597913
FALSE	cianid	B60SSE	-0.711	0.39938667178310877
TRUE	selypít	7407	-1.452	-0.1743533871447737
TRUE	tropikus	AVH37D	-0.563	-0.35195040788257587
FALSE	aggófű	KA132	-1.365	-0.051767091291884344
TRUE	rekvizit	KT253	-1.973	0.2466803743946025
TRUE	biliárd	KT360	-0.011	-0.3759742693407121
FALSE	abszint	KT163	-0.659	0.1850968684982128
TRUE	árstop	KT255	-2.365	0.307646451373035
TRUE	selypít	KT274	-1.452	0.5634370490371651
TRUE	selypít	kt353	-1.452	-0.25155588591006994
TRUE	puritán	KT139	0.459	0.020008488446353893
FALSE	kurtít	7404	-2.237	-0.3140123585995778
FALSE	kontrapunkt	KT271	-1.743	0.22110547584858886
TRUE	turné	KT275	0.819	-0.5834321595370058
TRUE	dádá	KT167	-1.428	0.2601618409421879
TRUE	adszorbens	KA113	-1.303	0.11511280710051713
FALSE	bajadér	HOVD76	-1.417	-0.16084386261684983
TRUE	balközép	KT340	-0.179	0.25075871834715835
TRUE	szokik	KT228	-0.316	1.1214576677175048
FALSE	krakéler	KT282	-1.411	0.41532302544755895
TRUE	nukleon	DSWLTC	-1.266	0.32322777172381234
TRUE	újgazdag	KT311	-0.337	0.4502090018882503
TRUE	fürkész	KT309	-0.829	-0.13408011457349436
TRUE	tropikus	KT160	-0.563	-0.1055660923946335
FALSE	vabank	TK200	-2.247	-0.016541052020320694
FALSE	kollapszus	KT198	-1.065	0.09136148500240056
TRUE	rámáz	KT358	-3.171	0.0013291163334837426
TRUE	népszerű	KT171	1.814	-0.4280712113584138
FALSE	glosszáz	7413	-3.569	-0.4063605089809964
TRUE	barát	KT395	1.221	-0.47983580707358836
FALSE	móringol	KT332	-2.967	0.2793726445804991
FALSE	glosszáz	kt342	-3.569	0.796666752708805
TRUE	csatázik	KA121	-0.489	-0.12676008405178565
TRUE	hidroxid	KT376	-0.536	-0.37289869737393705
TRUE	csapattest	KT304	-1.301	0.16763507002842404
TRUE	nukleon	KA124	-1.266	-0.3236063581340908
TRUE	lakotthely	D1YTFI	-2.472	0.7983221790117488
TRUE	század	MMIID7	2.036	-0.6610672869579186
TRUE	skubizik	TK200	-3.171	-0.21062227076057402
TRUE	elegy	7407	-1.266	-0.18152187662338648
TRUE	nyersarany	KT217	-2.548	-0.0016513627511500146
FALSE	hübrisz	KT308	-0.863	0.035695275428552754
TRUE	csüggedez	KT253	-2.756	-0.4047628547517066
TRUE	hidroxid	KT358	-0.536	-0.3444005830630375
TRUE	bacon	124733	0.189	-0.5163659430358738
TRUE	genom	KT366	0.016	0.07916693975391913
TRUE	tököl	KT386	-1.12	0.01980262729616188
TRUE	dolgozik	NRL120	1.948	-0.6277340421010847
FALSE	kurzív	KT274	-0.736	0.2645733610768914
TRUE	lélek	KT179	1.694	-0.6652791271687807
TRUE	bolgár	KT107	1.03	-0.013085239548631972
TRUE	sugár	KA125	0.422	-0.4824244492453077
FALSE	bajuszfű	DBNR1J	-2.967	0.46382835140507567
TRUE	iszlám	KT205	1.246	-0.33245631125470276
FALSE	orront	KT167	-2.057	0.46046137136398646
TRUE	reform	KT222	0.936	-0.621757184473208
TRUE	törődik	KT262	0.7	-0.6064466852220691
TRUE	püffeszt	KT280	-3.87	0.3460830473275885
FALSE	tropikus	KT275	-0.563	0.08519556272995939
TRUE	csontdarab	KT208	-1.165	-0.33659924467554636
TRUE	népszerű	KT320	1.814	-0.30441461727805164
FALSE	kurtít	MMIID1	-2.237	-0.1421397671610494
TRUE	kárpit	KT340	0.194	-0.34389975245000504
FALSE	türemlik	D1YTFI	-2.393	0.25488249957868536
TRUE	jármű	124733	1.595	-0.567105012270868
TRUE	pauzál	YA1VAL	-3.092	0.18979357163265825
TRUE	kárpit	KT303	0.194	-0.032290780739345465
FALSE	árstop	KT267	-2.365	0.25218960076179975
TRUE	égitest	KT317	0.434	-0.2872021876852299
TRUE	balközép	KT390	-0.179	-0.15967005031419254
TRUE	tököl	KT223	-1.12	-0.179790761988247
TRUE	szilikát	AVH37D	-0.363	1.1987562215790202
TRUE	anorák	KA127	-1.335	-0.22189433191379315
TRUE	gyülemlik	KT205	-1.145	0.9039266101075036
TRUE	referál	YA1VAL	-0.432	0.6365768290715438
TRUE	káder	KT294	-0.593	-0.6291025311293628
TRUE	diktátor	KT177	0.599	-0.748564757581877
TRUE	lélek	KT312	1.694	-0.4552726646165217
FALSE	fajansz	KT372	-0.829	0.7737128283706423
TRUE	lágyék	KT163	-0.685	-0.3494156423923959
TRUE	dádá	KA116	-1.428	1.0069336734108483
TRUE	hidegház	KT262	-2.509	-0.044458808050380966
TRUE	forrpont	KT262	-1.542	-0.20365347285647836
TRUE	derít	KT155	0.012	0.1928863851990257
TRUE	reagál	KA125	1.189	-0.2856175384014531
TRUE	selypít	KT288	-1.452	-0.019371420380472744
FALSE	kvéker	KT180	-1.672	-0.1693480775020026
FALSE	cugehőr	N1IXL7	-2.916	0.7514632573827179
FALSE	döföl	KA117	-2.724	0.586488600537572
TRUE	jármű	KT351	1.595	-0.5373236151621777
TRUE	bolgár	KT383	1.03	-0.3851699551748199
TRUE	karakter	KT165	1.43	0.13190507087995573
TRUE	közhely	KT352	0.426	-0.37542098675993596
FALSE	glosszáz	KT364	-3.569	1.1696918703490629
TRUE	heveny	KT164	0.516	-0.40758485318131193
FALSE	libling	KT398	-1.946	0.5898401105882796
TRUE	dipeptid	7417	-1.46	0.666289726390064
FALSE	cugehőr	KT354	-2.916	0.7492202834304372
FALSE	krakéler	KT381	-1.411	0.8126065880928925
FALSE	kurzív	KT207	-0.736	-0.39818914230387015
FALSE	árstop	KT252	-2.365	0.10968365744379924
FALSE	csapdáz	VVIBD1	-3.268	1.159781076142679
TRUE	truccol	7436	-2.694	-0.887946258864969
TRUE	derít	KT387	0.012	-0.4814286469115829
FALSE	aggófű	7427	-1.365	0.6408007001877339
TRUE	grafikon	TK200	0.471	-0.2831324377532022
TRUE	dolog	KT158	2.387	-0.3916287730533497
TRUE	nagybeteg	KT255	-0.276	0.2184163958922674
TRUE	közhely	7417	0.426	-0.2665731092415573
TRUE	dolgozik	KT305	1.948	-0.7179933049460523
TRUE	hálózsák	KT286	-0.037	0.1260333524448624
FALSE	rekvizit	KA119	-1.973	0.8833728341902571
TRUE	szokik	KA113	-0.316	-0.24590053843684864
TRUE	forgórész	KT286	-0.244	0.7676375795808312
TRUE	nyersarany	KT224	-2.548	0.19817440047141546
FALSE	hálózsák	7417	-0.037	-0.5074978336732624
TRUE	szegény	KT264	1.681	-0.7412036139687158
TRUE	sziszeg	KT285	-0.745	0.20893508746974623
TRUE	hatalom	KT294	1.658	-0.6000212025894681
TRUE	puritán	KT278	0.459	-0.01497659139803847
TRUE	lépték	KT390	0.16	0.46984111602618334
TRUE	csatázik	KT305	-0.489	-0.3631745923974088
TRUE	rejtőzik	KT198	0.612	-0.410233961054182
TRUE	szempont	191	1.61	-0.4575455542369371
TRUE	piktogram	7402	-0.278	-0.26181291647347144
FALSE	koenzim	KT346	0.003	1.0052681748881633
TRUE	eszköz	KT390	1.983	-0.615686264386441
FALSE	petél	7414	-3.092	0.10315207877493292
TRUE	közhely	KT333	0.426	-0.5542638849880772
TRUE	referál	KA113	-0.432	0.3378997886123484
TRUE	százalék	KT266	1.899	-0.5851900390548236
TRUE	iszlám	B60SSE	1.246	0.3704491425978182
TRUE	nukleon	KT298	-1.266	-0.4211068040841866
TRUE	luftballon	KT298	-1.821	-0.12195296775012428
TRUE	újgazdag	KT383	-0.337	-0.31449159088428
TRUE	szokik	Kt187	-0.316	0.16468782570808072
FALSE	rekvizit	KA120	-1.973	0.014888612493793217
TRUE	csüggedez	7402	-2.756	0.17359610049728266
TRUE	donhuán	KT317	-2.472	0.051163535924268845
FALSE	adszorbens	7411	-1.303	0.5772788731244934
FALSE	kurzivál	KT349	-3.092	0.037955490018570515
FALSE	truccol	KA130	-2.694	0.46067904007475285
TRUE	szempont	KT240	1.61	-0.5781769861236691
TRUE	balközép	KA109	-0.179	-0.21368220169197993
TRUE	konverzál	7405	-2.967	-0.4243345209860725
FALSE	szokik	MMIID2	-0.316	-0.2791849421977792
TRUE	eszköz	KT162	1.983	-0.4892598458349784
TRUE	rakódik	KT298	0.094	-0.2426832132060164
FALSE	lalláz	KA129	-3.268	-0.031273972305153296
TRUE	iszlám	KT323	1.246	-0.13716082818670802
FALSE	diffamál	KT323	-3.393	-0.17787744650543724
TRUE	népszerű	KT290	1.814	-0.6415134441294505
TRUE	kurzivál	D5SW7M	-3.092	1.118976849552607
FALSE	kvéker	NRL120	-1.672	0.33153147974718256
TRUE	dolgozik	191	1.948	-0.3372855672822306
FALSE	káder	KT330	-0.593	1.0169791502632024
TRUE	nagyszámú	7412	0.902	-0.39068980252663377
TRUE	űrlap	KT372	1.015	-0.37781832683992117
TRUE	árus	7413	-0.422	-0.18025768799834932
TRUE	puritán	KT229	0.459	0.09583731354432007
TRUE	törköly	KT212	-0.572	1.0166427258011597
TRUE	régész	KT327	0.538	-0.2997546536860698
TRUE	század	KT195	2.036	0.25106606420883265
TRUE	lélek	7419	1.694	-0.5662766724809295
TRUE	extrém	KT152	1.384	-0.450648160558522
TRUE	keresztény	D1YTFI	1.817	-0.32465039082339936
TRUE	kencéz	KA130	-3.569	0.44262279725466686
TRUE	forgórész	KT341	-0.244	0.22854891598565458
FALSE	konverzál	DSWLTC	-2.967	0.3955696424105729
TRUE	olaj	KT275	1.54	-0.7919073045851345
TRUE	rövid	KT199	2.339	-0.33687231664255457
TRUE	szegény	KT246	1.681	-0.6282399773655281
FALSE	adszorbens	KT298	-1.303	0.6595361039158721
TRUE	törköly	KT354	-0.572	-0.6950089124681084
TRUE	újgazdag	KT349	-0.337	-0.006818191129170112
TRUE	szempont	KT319	1.61	-0.46462611403260107
FALSE	dipeptid	KA125	-1.46	0.33840251529151205
TRUE	piláf	KT383	-1.262	0.42270563242707415
TRUE	szalicil	KT 189	-0.79	-0.12303806922763567
FALSE	árstop	KT224	-2.365	0.06686394014061427
TRUE	komoly	KT328	2.29	-0.622027239532586
TRUE	grafikon	KT153	0.471	-0.10406135992635542
TRUE	abszint	MMIID1	-0.659	0.2676579206937823
TRUE	koenzim	7426	0.003	0.3738815574421107
