ID,condition,rt
47,predictable,502.4364714
47,predictable,410.4615349
47,predictable,477.1316973
47,predictable,513.4402969
47,predictable,477.8037626
47,unpredictable,503.7483911
47,unpredictable,493.9074377
47,unpredictable,439.3423395
47,unpredictable,415.4276095
47,unpredictable,556.8326483
47,unpredictable,470.6001052
47,unpredictable,486.5273812
47,unpredictable,516.0664411
47,unpredictable,531.5727122
47,unpredictable,585.7120165
47,unpredictable,533.4936448
47,unpredictable,489.4095474
47,unpredictable,565.4596673
47,unpredictable,529.5713304
47,unpredictable,489.7086427
47,unpredictable,516.9820743
47,unpredictable,400.4362916
47,unpredictable,549.2314323
47,unpredictable,481.77156
47,unpredictable,521.8187427
47,unpredictable,549.0866836
47,unpredictable,550.2509574
47,unpredictable,452.9449196
47,unpredictable,469.9691197
47,unpredictable,413.1529134
48,predictable,504.5002319
48,predictable,482.9330186
48,predictable,469.9871073
48,predictable,588.1658481
48,predictable,551.2521614
48,predictable,508.3534944
48,predictable,470.3210356
48,predictable,503.3709409
48,predictable,577.1098135
48,predictable,507.5144398
48,predictable,532.8520627
48,predictable,544.4788031
48,predictable,469.2918041
48,predictable,479.3052693
48,predictable,457.1471576
48,predictable,577.9313468
48,predictable,481.5604581
48,predictable,443.6655569
48,predictable,527.5402211
48,predictable,513.6445221
48,predictable,394.4718037
48,predictable,448.2698218
48,predictable,441.4627769
48,predictable,405.9242838
48,predictable,444.7374029
48,unpredictable,443.4346544
48,unpredictable,526.0895782
48,unpredictable,553.492736
48,unpredictable,436.5324577
48,unpredictable,576.8172308
48,unpredictable,524.4710309
48,unpredictable,616.8843716
48,unpredictable,512.2907758
48,unpredictable,415.1327221
48,unpredictable,393.4452998
48,unpredictable,514.9760788
48,unpredictable,412.6673399
48,unpredictable,455.8661638
48,unpredictable,491.6654148
48,unpredictable,521.2303397
48,unpredictable,551.8978095
48,unpredictable,558.7801717
48,unpredictable,468.8595998
48,unpredictable,488.2386664
48,unpredictable,579.9828564
48,unpredictable,474.6259224
48,unpredictable,545.470833
48,unpredictable,511.2285373
48,unpredictable,478.5277758
48,unpredictable,454.2658429
49,predictable,424.0890741
49,predictable,460.92906
49,predictable,503.8683625
49,predictable,526.0907169
49,predictable,472.9587554
49,predictable,480.8648738
49,predictable,456.9561913
49,predictable,557.7960673
49,predictable,568.000836
49,predictable,513.3091966
49,predictable,493.8172923
49,predictable,507.3399514
49,predictable,530.6769085
49,predictable,485.0940296
49,predictable,537.6458328
49,predictable,553.8848349
49,predictable,496.4541362
49,predictable,504.1076861
49,predictable,507.5750335
49,predictable,464.1053294
49,predictable,431.8447603
49,predictable,574.6493448
49,predictable,575.1301529
49,predictable,537.9376602
49,predictable,478.2166902
49,unpredictable,584.043838
49,unpredictable,499.9427754
49,unpredictable,522.9293297
49,unpredictable,526.2887091
49,unpredictable,501.1683904
49,unpredictable,489.010436
49,unpredictable,535.1440221
49,unpredictable,551.6585911
49,unpredictable,499.1567959
49,unpredictable,457.6982753
49,unpredictable,522.0479532
49,unpredictable,479.5566352
49,unpredictable,596.6949283
49,unpredictable,474.2178979
49,unpredictable,499.1996991
49,unpredictable,444.3629449
49,unpredictable,479.9178459
49,unpredictable,468.4994712
49,unpredictable,450.8545785
49,unpredictable,549.9046022
49,unpredictable,547.8010056
49,unpredictable,453.1923996
49,unpredictable,438.2915363
49,unpredictable,534.727366
49,unpredictable,551.4373676
50,predictable,510.1999923
50,predictable,443.0584856
50,predictable,611.6716702
50,predictable,482.5743854
50,predictable,551.59334
50,predictable,439.7637835
50,predictable,433.3122272
50,predictable,432.6441812
50,predictable,499.3445995
50,predictable,459.0306332
50,predictable,495.5601035
50,predictable,483.5046519
50,predictable,517.6402213
50,predictable,541.5489294
50,predictable,505.2449621
50,predictable,492.9401914
50,predictable,522.5201113
50,predictable,519.5195875
50,predictable,515.7625655
50,predictable,467.2227263
50,predictable,554.9947241
50,predictable,524.4777872
50,predictable,510.7557027
50,predictable,395.0835033
50,predictable,568.4248191
50,unpredictable,489.8787889
50,unpredictable,462.9143293
50,unpredictable,627.2742137
50,unpredictable,560.6519273
50,unpredictable,470.1597809
50,unpredictable,462.8999781
50,unpredictable,519.8206993
50,unpredictable,518.3877473
50,unpredictable,496.9333879
50,unpredictable,508.9025914
50,unpredictable,554.0018235
50,unpredictable,439.4229677
50,unpredictable,551.716335
50,unpredictable,517.8307212
50,unpredictable,553.8235403
50,unpredictable,504.3514304
50,unpredictable,420.5555378
50,unpredictable,514.2820939
50,unpredictable,512.9980485
50,unpredictable,478.3575193
50,unpredictable,522.6582992
50,unpredictable,507.7291067
50,unpredictable,497.7697742
50,unpredictable,527.748077
50,unpredictable,432.6775924
52,predictable,839.8161334
52,predictable,668.7712802
52,predictable,648.3751121
52,predictable,593.826216
52,predictable,732.0497158
52,predictable,747.1429854
52,predictable,565.167641
52,predictable,711.0445452
52,predictable,650.8105697
52,predictable,647.1006211
52,predictable,764.4475573
52,predictable,705.2155026
52,predictable,578.3706007
52,predictable,746.9046981
52,predictable,693.5629862
52,predictable,718.361841
52,predictable,683.5287431
52,predictable,734.0036786
52,predictable,672.3613618
52,predictable,688.7845749
52,predictable,668.3171063
52,predictable,677.9531081
52,predictable,708.0523165
52,predictable,640.0990826
52,predictable,754.1034009
52,unpredictable,687.9451336
52,unpredictable,720.8364026
52,unpredictable,728.1431695
52,unpredictable,644.0332194
52,unpredictable,680.2895264
52,unpredictable,688.0862663
52,unpredictable,679.5970659
52,unpredictable,606.8896338
52,unpredictable,624.9175523
52,unpredictable,608.7173956
52,unpredictable,661.8460498
52,unpredictable,549.4498444
52,unpredictable,783.9716615
52,unpredictable,641.5899352
52,unpredictable,654.113987
52,unpredictable,683.7002555
52,unpredictable,710.5043049
52,unpredictable,583.8362172
52,unpredictable,631.4336056
52,unpredictable,649.1584026
52,unpredictable,646.2155984
52,unpredictable,706.6026481
52,unpredictable,731.180676
52,unpredictable,536.7206582
52,unpredictable,721.210857
53,predictable,749.5405841
53,predictable,617.4836648
53,predictable,696.779345
53,predictable,619.0219828
53,predictable,596.8727619
53,predictable,733.8316621
53,predictable,705.5836004
53,predictable,849.8723837
53,predictable,708.1875133
53,predictable,692.8075008
53,predictable,738.4122019
53,predictable,726.1862102
53,predictable,731.2432139
53,predictable,755.7276132
53,predictable,793.129657
53,predictable,593.0216207
53,predictable,675.9997816
53,predictable,698.3272356
53,predictable,655.434359
53,predictable,757.6175922
53,predictable,581.437568
53,predictable,459.1518641
53,predictable,699.8126541
53,predictable,759.9694144
53,predictable,777.412517
53,unpredictable,665.2636882
53,unpredictable,828.3936971
53,unpredictable,696.973985
53,unpredictable,689.6206604
53,unpredictable,694.5241032
53,unpredictable,721.6480576
53,unpredictable,600.8735172
53,unpredictable,806.0207248
53,unpredictable,671.7660023
53,unpredictable,709.4983769
53,unpredictable,814.789098
53,unpredictable,748.8959171
53,unpredictable,738.4754827
53,unpredictable,687.2659664
53,unpredictable,731.8765481
53,unpredictable,707.1679055
53,unpredictable,751.4039462
53,unpredictable,702.3450772
53,unpredictable,858.1172864
53,unpredictable,709.4429571
53,unpredictable,826.6394433
53,unpredictable,780.6095916
53,unpredictable,653.3288324
53,unpredictable,666.2303299
53,unpredictable,764.9647756
54,predictable,683.6859696
54,predictable,767.4180669
54,predictable,666.4710541
54,predictable,735.3476201
54,predictable,693.9286392
54,predictable,671.4246399
54,predictable,631.6044038
54,predictable,722.1851393
54,predictable,583.9854656
54,predictable,816.9813513
54,predictable,645.3635016
54,predictable,796.0870719
54,predictable,623.095073
54,predictable,690.3131596
54,predictable,685.3579198
54,predictable,657.9699579
54,predictable,889.8769139
54,predictable,649.838801
54,predictable,800.1525662
54,predictable,573.0284764
54,predictable,679.5829642
54,predictable,723.7235435
54,predictable,705.8411046
54,predictable,763.1215234
54,predictable,641.1579454
54,unpredictable,676.7635088
54,unpredictable,810.3676121
54,unpredictable,771.8105587
54,unpredictable,750.5930387
54,unpredictable,669.4709435
54,unpredictable,697.3842633
54,unpredictable,626.8807326
54,unpredictable,736.4107004
54,unpredictable,742.4518818
54,unpredictable,612.2347341
54,unpredictable,710.8946924
54,unpredictable,746.150606
54,unpredictable,701.7543238
54,unpredictable,649.6458576
54,unpredictable,748.21991
54,unpredictable,795.7735507
54,unpredictable,704.6911346
54,unpredictable,632.8836482
54,unpredictable,659.9046377
54,unpredictable,737.3565936
54,unpredictable,659.6705739
54,unpredictable,593.1395902
54,unpredictable,707.605562
54,unpredictable,702.8106488
54,unpredictable,776.5227633
55,predictable,738.5348944
55,predictable,721.58347
55,predictable,822.8979419
55,predictable,677.252647
55,predictable,594.8391418
55,predictable,715.6627666
55,predictable,620.7672528
55,predictable,636.9529109
55,predictable,787.7082417
55,predictable,687.8357123
55,predictable,749.2647524
55,predictable,621.2858037
55,predictable,765.4865808
55,predictable,730.3402646
55,predictable,744.6989299
55,predictable,615.5777632
55,predictable,664.3873949
55,predictable,751.659595
55,predictable,616.3239786
55,predictable,636.8416853
55,predictable,713.3845665
55,predictable,710.7346054
55,predictable,692.2192699
55,predictable,824.3289003
55,predictable,756.9894432
55,unpredictable,658.3841955
55,unpredictable,724.6639239
55,unpredictable,669.6131948
55,unpredictable,516.7223052
55,unpredictable,697.1564727
55,unpredictable,774.4042505
55,unpredictable,624.0232474
55,unpredictable,745.7135071
55,unpredictable,763.2869406
55,unpredictable,758.2573506
55,unpredictable,658.8565919
55,unpredictable,718.1754378
55,unpredictable,754.3404709
55,unpredictable,726.2182743
55,unpredictable,734.4422105
55,unpredictable,585.4809646
55,unpredictable,631.0343835
55,unpredictable,621.1293112
55,unpredictable,701.6344854
55,unpredictable,619.1596676
55,unpredictable,807.2354725
55,unpredictable,706.8083141
55,unpredictable,796.5327271
55,unpredictable,670.8315786
55,unpredictable,731.4094696
56,predictable,783.1671528
56,predictable,664.1529391
56,predictable,709.9620976
56,predictable,684.3634317
56,predictable,595.4543901
56,predictable,832.6188405
56,predictable,616.3380101
56,predictable,674.1725154
56,predictable,636.3467135
56,predictable,718.2245885
56,predictable,790.0192793
56,predictable,657.2593313
56,predictable,646.7209568
56,predictable,656.0891304
56,predictable,644.3421629
56,predictable,785.1758928
56,predictable,744.9452343
56,predictable,680.1029928
56,predictable,724.6278661
56,predictable,813.8631617
56,predictable,766.9102437
56,predictable,699.8514535
56,predictable,702.5679581
56,predictable,576.6143608
56,predictable,709.8875996
56,unpredictable,719.8085119
56,unpredictable,787.3683948
56,unpredictable,784.4287374
56,unpredictable,682.588248
56,unpredictable,746.8046611
56,unpredictable,683.8208995
56,unpredictable,588.8919212
56,unpredictable,966.9673982
56,unpredictable,784.0237762
56,unpredictable,670.9044639
56,unpredictable,714.0887344
56,unpredictable,683.2133324
56,unpredictable,762.8146793
56,unpredictable,654.6805805
56,unpredictable,588.6232862
56,unpredictable,702.9202407
56,unpredictable,607.9255138
56,unpredictable,727.2817849
56,unpredictable,674.9776308
56,unpredictable,653.8434403
56,unpredictable,720.5857223
56,unpredictable,713.7780583
56,unpredictable,744.1481778
56,unpredictable,621.9044943
56,unpredictable,749.1597182
57,predictable,654.3223901
57,predictable,673.0028898
57,predictable,732.3971834
57,predictable,699.6852802
57,predictable,707.2398243
57,predictable,765.6780913
57,predictable,634.2826657
57,predictable,721.7391205
57,predictable,660.286939
57,predictable,718.8506763
57,predictable,731.583867
57,predictable,796.1732097
57,predictable,851.9194794
57,predictable,663.1274542
57,predictable,636.8171634
57,predictable,726.9070672
57,predictable,801.9772341
57,predictable,733.234513
57,predictable,799.6741826
57,predictable,760.3225492
57,predictable,663.7853406
57,predictable,657.1026154
57,predictable,609.7007852
57,predictable,617.0190661
57,predictable,542.8599992
57,unpredictable,723.4530962
57,unpredictable,679.7461118
57,unpredictable,717.6235161
57,unpredictable,672.5719894
57,unpredictable,778.2559597
57,unpredictable,709.9069612
57,unpredictable,675.7137722
57,unpredictable,671.588916
57,unpredictable,698.6342985
57,unpredictable,579.6431542
57,unpredictable,713.6628404
57,unpredictable,594.7439661
57,unpredictable,687.820691
57,unpredictable,665.2807028
57,unpredictable,728.7280785
57,unpredictable,613.7896212
57,unpredictable,802.4837463
57,unpredictable,723.9691864
57,unpredictable,637.4907301
57,unpredictable,768.0215938
57,unpredictable,624.0891403
57,unpredictable,743.6585011
57,unpredictable,696.6354182
57,unpredictable,774.3885336
57,unpredictable,740.3431051
58,predictable,651.5434156
58,predictable,742.5274968
58,predictable,684.4818379
58,predictable,723.7648721
58,predictable,677.9142284
58,predictable,637.7641449
58,predictable,628.1575019
58,predictable,740.5044461
58,predictable,686.0877585
58,predictable,746.0074009
58,predictable,788.7261127
58,predictable,658.8396985
58,predictable,719.0772087
58,predictable,828.999318
58,predictable,567.161001
58,predictable,694.9498515
58,predictable,809.5521398
58,predictable,749.9311788
58,predictable,620.8405652
58,predictable,724.2625216
58,predictable,637.6384696
58,predictable,694.1864168
58,predictable,728.3966139
58,predictable,737.9099418
58,predictable,762.5651134
58,unpredictable,681.8307656
58,unpredictable,707.0322451
58,unpredictable,667.2315428
58,unpredictable,746.5105051
58,unpredictable,700.7179261
58,unpredictable,568.2374148
58,unpredictable,608.9429483
58,unpredictable,744.2555701
58,unpredictable,672.3688032
58,unpredictable,684.0928203
58,unpredictable,703.9911772
58,unpredictable,726.993789
58,unpredictable,719.4770017
58,unpredictable,741.1768464
58,unpredictable,743.0222065
58,unpredictable,860.4189781
58,unpredictable,660.0190144
58,unpredictable,714.166134
58,unpredictable,744.5706692
58,unpredictable,588.657802
58,unpredictable,795.5016738
58,unpredictable,546.8143484
58,unpredictable,681.9701555
58,unpredictable,670.9850871
58,unpredictable,828.3847405
59,predictable,597.8174577
59,predictable,785.0840557
59,predictable,610.042911
59,predictable,630.87643
59,predictable,783.7221853
59,predictable,715.0727778
59,predictable,660.0257486
59,predictable,649.3338104
59,predictable,748.8865993
59,predictable,645.0811571
59,predictable,830.1596174
59,predictable,773.0352841
59,predictable,732.8317979
59,predictable,921.958293
59,predictable,669.6682018
59,predictable,638.3024251
59,predictable,692.397486
59,predictable,719.787175
59,predictable,732.0223066
59,predictable,688.2937241
59,predictable,799.8814791
59,predictable,576.9522982
59,predictable,627.5367152
59,predictable,657.5060173
59,predictable,619.4143491
59,unpredictable,658.4612733
59,unpredictable,701.9039001
59,unpredictable,743.8155648
59,unpredictable,682.0675386
59,unpredictable,656.3090374
59,unpredictable,622.5591685
59,unpredictable,578.489426
59,unpredictable,715.1573676
59,unpredictable,701.5017409
59,unpredictable,546.5470389
59,unpredictable,759.6151811
59,unpredictable,636.0543027
59,unpredictable,783.2645028
59,unpredictable,686.9099513
59,unpredictable,691.7296553
59,unpredictable,797.8134646
59,unpredictable,594.6428466
59,unpredictable,722.9922534
59,unpredictable,706.8187632
59,unpredictable,632.2912444
59,unpredictable,635.3496128
59,unpredictable,613.4964425
59,unpredictable,607.8253472
59,unpredictable,687.2466874
59,unpredictable,671.3058147
60,predictable,748.352192
60,predictable,756.3854954
60,predictable,684.5462728
60,predictable,639.0130469
60,predictable,627.0603454
60,predictable,494.2804959
60,predictable,926.9073824
60,predictable,763.4619402
60,predictable,718.0336115
60,predictable,731.6521538
60,predictable,622.9267545
60,predictable,671.0423268
60,predictable,727.5066313
60,predictable,728.3479938
60,predictable,717.387696
60,predictable,606.8034129
60,predictable,747.8288228
60,predictable,668.4443308
60,predictable,691.8020552
60,predictable,787.259092
60,predictable,702.8646977
60,predictable,590.4459441
60,predictable,635.2078266
60,predictable,574.8473256
60,predictable,787.6911752
60,unpredictable,784.3069438
60,unpredictable,880.2821991
60,unpredictable,715.4080126
60,unpredictable,674.353585
60,unpredictable,725.3378196
60,unpredictable,591.9228257
60,unpredictable,786.1817212
60,unpredictable,602.8003974
60,unpredictable,668.1810416
60,unpredictable,810.7876076
60,unpredictable,610.2809685
60,unpredictable,699.0170541
60,unpredictable,658.767109
60,unpredictable,763.3390106
60,unpredictable,697.1455461
60,unpredictable,703.8062823
60,unpredictable,738.101833
60,unpredictable,752.492881
60,unpredictable,699.1928191
60,unpredictable,705.9403567
60,unpredictable,720.6186164
60,unpredictable,703.5075937
60,unpredictable,587.0346679
60,unpredictable,748.0466237
60,unpredictable,625.7056406
61,predictable,754.2480186
61,predictable,690.9362144
61,predictable,733.3616019
61,predictable,618.3847125
61,predictable,624.4351218
61,predictable,696.4834404
61,predictable,742.6823726
61,predictable,582.46729
61,predictable,763.4439892
61,predictable,729.5788714
61,predictable,602.2836902
61,predictable,615.5207635
61,predictable,778.1256581
61,predictable,676.0365008
61,predictable,691.9100073
61,predictable,741.4771789
61,predictable,722.8128737
61,predictable,659.1367355
61,predictable,657.9584548
61,predictable,702.7287393
61,predictable,731.2059075
61,predictable,648.5243569
61,predictable,762.3626182
61,predictable,723.7476496
61,predictable,808.6642109
61,unpredictable,679.6509865
61,unpredictable,786.5267911
61,unpredictable,737.9390393
61,unpredictable,757.383395
61,unpredictable,801.227567
61,unpredictable,622.0735806
61,unpredictable,693.4331696
61,unpredictable,668.9092881
61,unpredictable,793.8183634
61,unpredictable,666.6016065
61,unpredictable,682.2398373
61,unpredictable,527.3411553
61,unpredictable,647.4955958
61,unpredictable,822.2304167
61,unpredictable,727.0238257
61,unpredictable,510.6144607
61,unpredictable,759.6107001
61,unpredictable,648.4591887
61,unpredictable,681.6817556
61,unpredictable,700.738707
61,unpredictable,679.9819217
61,unpredictable,706.7556651
61,unpredictable,602.3750819
61,unpredictable,652.7804583
61,unpredictable,762.3170795
62,predictable,708.6590272
62,predictable,607.1903776
62,predictable,752.4502849
62,predictable,673.0268056
62,predictable,719.2860529
62,predictable,740.2510113
62,predictable,626.1740514
62,predictable,756.512586
62,predictable,718.4120537
62,predictable,808.3074943
62,predictable,570.945196
62,predictable,645.928584
62,predictable,827.9237266
62,predictable,672.4065886
62,predictable,704.2800123
62,predictable,658.1643406
62,predictable,666.8650028
62,predictable,770.8191145
62,predictable,774.5803318
62,predictable,625.3355048
62,predictable,729.4370023
62,predictable,726.7327622
62,predictable,584.6345803
62,predictable,766.8073284
62,predictable,661.4736065
62,unpredictable,706.4771351
62,unpredictable,628.2834936
62,unpredictable,769.9098744
62,unpredictable,640.1449912
62,unpredictable,963.0022471
62,unpredictable,849.9438739
62,unpredictable,827.1031786
62,unpredictable,638.9435133
62,unpredictable,704.5098549
62,unpredictable,700.9206931
62,unpredictable,718.5676323
62,unpredictable,694.7730885
62,unpredictable,660.7673836
62,unpredictable,819.6925344
62,unpredictable,716.8913546
62,unpredictable,726.4096966
62,unpredictable,676.1432777
62,unpredictable,751.5036397
62,unpredictable,606.8707493
62,unpredictable,675.0629864
62,unpredictable,633.8686104
62,unpredictable,756.1292888
62,unpredictable,714.3372511
62,unpredictable,567.0515504
62,unpredictable,593.3731626
63,predictable,755.1625796
63,predictable,632.3501568
63,predictable,690.3769299
63,predictable,710.1590394
63,predictable,685.9015088
63,predictable,768.8300273
63,predictable,640.7208341
63,predictable,574.7713935
63,predictable,652.8710242
63,predictable,652.1572705
63,predictable,676.8012244
63,predictable,611.4338372
63,predictable,655.0732347
63,predictable,669.9699707
63,predictable,600.9159973
63,predictable,640.6208957
63,predictable,779.9999745
63,predictable,625.8203136
63,predictable,703.4402563
63,predictable,663.4617507
63,predictable,724.1097747
63,predictable,745.8600652
63,predictable,709.4828516
63,predictable,591.0916323
63,predictable,693.9289496
63,unpredictable,657.8623169
63,unpredictable,881.4128974
63,unpredictable,790.6240881
63,unpredictable,719.2529402
63,unpredictable,751.8812489
63,unpredictable,680.5306574
63,unpredictable,701.9786725
63,unpredictable,672.1076889
63,unpredictable,541.2615722
63,unpredictable,700.2253505
63,unpredictable,691.9160314
63,unpredictable,770.1905205
63,unpredictable,717.7562658
63,unpredictable,595.0481588
63,unpredictable,713.6688583
63,unpredictable,714.5223018
63,unpredictable,639.7565416
63,unpredictable,728.5959887
63,unpredictable,694.5614979
63,unpredictable,662.5722539
63,unpredictable,767.4287885
63,unpredictable,718.2817384
63,unpredictable,623.4740779
63,unpredictable,705.2096018
63,unpredictable,758.5915461
64,predictable,666.2163813
64,predictable,641.8223107
64,predictable,778.5051463
64,predictable,709.2291281
64,predictable,682.2450382
64,predictable,644.8472863
64,predictable,636.9237428
64,predictable,693.5123058
64,predictable,575.3892103
64,predictable,725.7355792
64,predictable,772.020576
64,predictable,611.8916391
64,predictable,687.6360877
64,predictable,787.7595115
64,predictable,608.3182167
64,predictable,659.6673179
64,predictable,686.4678378
64,predictable,754.8840255
64,predictable,691.487321
64,predictable,777.1977132
64,predictable,745.495041
64,predictable,732.2005865
64,predictable,782.1806301
64,predictable,730.9938687
64,predictable,665.9439304
64,unpredictable,792.0086266
64,unpredictable,769.3148478
64,unpredictable,725.9773685
64,unpredictable,660.6396984
64,unpredictable,723.8373016
64,unpredictable,626.9203419
64,unpredictable,718.2802263
64,unpredictable,699.4384364
64,unpredictable,629.0248607
64,unpredictable,747.8368052
64,unpredictable,641.8289624
64,unpredictable,751.6337411
64,unpredictable,646.715556
64,unpredictable,749.5521126
64,unpredictable,574.4771854
64,unpredictable,616.3769527
64,unpredictable,624.3023144
64,unpredictable,771.0479141
64,unpredictable,737.2116171
64,unpredictable,680.571549
64,unpredictable,683.3543131
64,unpredictable,612.3345428
64,unpredictable,778.6508086
64,unpredictable,764.9715889
64,unpredictable,646.0136627
65,predictable,703.9075489
65,predictable,710.6502732
65,predictable,677.2500484
65,predictable,663.4533802
65,predictable,718.4891598
65,predictable,696.2363245
65,predictable,711.2307719
65,predictable,640.2033749
65,predictable,742.9137493
65,predictable,669.6498166
65,predictable,725.085463
65,predictable,719.1669051
65,predictable,725.4949658
65,predictable,758.1762579
65,predictable,659.3855187
65,predictable,754.3041324
65,predictable,673.6392708
65,predictable,603.4567207
65,predictable,657.8655289
65,predictable,660.0736703
65,predictable,662.5966038
65,predictable,650.4036326
65,predictable,643.7296591
65,predictable,773.5297349
65,predictable,763.8533112
65,unpredictable,716.5196917
65,unpredictable,697.5945603
65,unpredictable,788.9568628
65,unpredictable,675.4183532
65,unpredictable,806.906926
65,unpredictable,711.0490147
65,unpredictable,689.4383353
65,unpredictable,654.8851047
65,unpredictable,706.3911069
65,unpredictable,888.9970358
65,unpredictable,655.1951629
65,unpredictable,584.1710469
65,unpredictable,727.0747643
65,unpredictable,732.3477554
65,unpredictable,748.7221186
65,unpredictable,747.6403713
65,unpredictable,738.9062527
65,unpredictable,779.1167734
65,unpredictable,674.7345744
65,unpredictable,768.0379621
65,unpredictable,648.5042471
65,unpredictable,698.55582
65,unpredictable,644.6388366
65,unpredictable,648.1799903
65,unpredictable,702.9101464
66,predictable,679.686318
66,predictable,749.5233282
66,predictable,677.0312465
66,predictable,703.7144766
66,predictable,763.68084
66,predictable,637.7795256
66,predictable,818.6000288
66,predictable,720.1946189
66,predictable,775.7639377
66,predictable,674.9780743
66,predictable,666.9045617
66,predictable,639.7579834
66,predictable,633.6924041
66,predictable,655.833646
66,predictable,741.7887991
66,predictable,658.9945631
66,predictable,699.3621157
66,predictable,659.3387481
66,predictable,734.4213994
66,predictable,710.8556446
66,predictable,662.198801
66,predictable,821.3035661
66,predictable,719.6664954
66,predictable,674.89215
66,predictable,701.0374935
66,unpredictable,690.5769844
66,unpredictable,752.6326527
66,unpredictable,685.4298175
66,unpredictable,769.1908474
66,unpredictable,617.513893
66,unpredictable,760.8212097
66,unpredictable,680.094313
66,unpredictable,673.0544872
66,unpredictable,716.6648082
66,unpredictable,728.3344871
66,unpredictable,710.0429017
66,unpredictable,599.5693842
66,unpredictable,627.2276515
66,unpredictable,771.2784338
66,unpredictable,653.7778198
66,unpredictable,863.1368775
66,unpredictable,733.0369514
66,unpredictable,731.1220778
66,unpredictable,671.8007805
66,unpredictable,818.7278145
66,unpredictable,833.6730314
66,unpredictable,691.798503
66,unpredictable,711.5790867
66,unpredictable,579.1332052
66,unpredictable,710.6650469
68,predictable,692.5217742
68,predictable,692.2529478
68,predictable,727.7652425
68,predictable,724.3082451
68,predictable,662.9694154
68,predictable,666.1180939
68,predictable,632.8299558
68,predictable,782.8213171
68,predictable,700.8315933
68,predictable,801.6737548
68,predictable,657.7012901
68,predictable,748.5388288
68,predictable,706.9859699
68,predictable,684.3410308
68,predictable,734.3454944
68,predictable,596.1294115
68,predictable,658.4394693
68,predictable,713.8419931
68,predictable,617.0754497
68,predictable,650.6681249
68,predictable,637.7915989
68,predictable,813.7188596
68,predictable,697.5293554
68,predictable,658.0560211
68,predictable,823.3798527
68,unpredictable,793.0751765
68,unpredictable,590.6724129
68,unpredictable,702.1798576
68,unpredictable,607.4214201
68,unpredictable,690.511171
68,unpredictable,689.4427129
68,unpredictable,576.8594781
68,unpredictable,756.5269969
68,unpredictable,618.1748037
68,unpredictable,710.1887902
68,unpredictable,672.5857051
68,unpredictable,677.2253312
68,unpredictable,614.9915277
68,unpredictable,656.0856466
68,unpredictable,653.6805143
68,unpredictable,690.2540056
68,unpredictable,703.2235187
68,unpredictable,618.2198482
68,unpredictable,725.3321151
68,unpredictable,745.3490588
68,unpredictable,617.3550919
68,unpredictable,725.777474
68,unpredictable,739.1201029
68,unpredictable,731.7596268
68,unpredictable,604.6157005
69,predictable,679.082265
69,predictable,725.3014225
69,predictable,676.4573308
69,predictable,709.2878303
69,predictable,631.4820919
69,predictable,753.6368175
69,predictable,638.4647135
69,predictable,686.5587642
69,predictable,731.0454483
69,predictable,701.8375831
69,predictable,694.3091283
69,predictable,667.4582014
69,predictable,783.9514333
69,predictable,715.8476339
69,predictable,877.8941191
69,predictable,665.3248354
69,predictable,727.0977526
69,predictable,762.6317458
69,predictable,604.3686425
69,predictable,689.0006495
69,predictable,697.1216172
69,predictable,660.7970553
69,predictable,714.6795812
69,predictable,743.8380191
69,predictable,725.5387125
69,unpredictable,655.6452142
69,unpredictable,723.280556
69,unpredictable,695.0805348
69,unpredictable,735.1284565
69,unpredictable,635.033475
69,unpredictable,691.2365842
69,unpredictable,704.204538
69,unpredictable,620.5081851
69,unpredictable,633.2596192
69,unpredictable,773.1314233
69,unpredictable,804.1916608
69,unpredictable,735.2320851
69,unpredictable,669.1437059
69,unpredictable,731.9971651
69,unpredictable,807.5160089
69,unpredictable,726.4792706
69,unpredictable,822.0060426
69,unpredictable,723.782721
69,unpredictable,783.0599697
69,unpredictable,760.4741499
69,unpredictable,620.2372385
69,unpredictable,697.102278
69,unpredictable,709.7114588
69,unpredictable,685.2255953
69,unpredictable,595.1233801
70,predictable,677.6787563
70,predictable,578.6211176
70,predictable,622.4146346
70,predictable,625.7490282
70,predictable,773.4039593
70,predictable,678.4946455
70,predictable,696.014228
70,predictable,710.6698475
70,predictable,722.5108314
70,predictable,840.9520251
70,predictable,690.464192
70,predictable,733.9515023
70,predictable,799.7967236
70,predictable,889.0143813
70,predictable,620.9434863
70,predictable,742.312888
70,predictable,590.5769384
70,predictable,735.4005558
70,predictable,574.9003032
70,predictable,769.4144594
70,predictable,663.9281277
70,predictable,634.1351391
70,predictable,736.6108194
70,predictable,762.4457322
70,predictable,631.1237416
70,unpredictable,733.9693397
70,unpredictable,586.2260088
70,unpredictable,670.1191347
70,unpredictable,771.9854207
70,unpredictable,642.2837516
70,unpredictable,799.0392502
70,unpredictable,704.6170514
70,unpredictable,637.9992301
70,unpredictable,636.3294796
70,unpredictable,751.0052447
70,unpredictable,618.0835925
70,unpredictable,611.6776116
70,unpredictable,712.618838
70,unpredictable,699.6578982
70,unpredictable,667.8672002
70,unpredictable,587.8073853
70,unpredictable,612.453626
70,unpredictable,784.7531451
70,unpredictable,638.5100743
70,unpredictable,710.0036236
70,unpredictable,587.5056365
70,unpredictable,698.139023
70,unpredictable,789.2033749
70,unpredictable,728.7073608
70,unpredictable,649.7864607
71,predictable,699.941321
71,predictable,673.5349416
